example_id,split,source,target,serialization,group_id,augmentation_index
train-001137128,train,C[O-].c1cccc(COc2ccc(O)cc2)c1.N(C)(C)P(=O)(N(C)C)N(C)C.CC(Br)C(=O)OCC.[Na+],c1cccc(COc2ccc(OC(C)C(=O)OCC)cc2)c1,r_smiles,train-group-000227425,3
train-001137129,train,[Na+].BrC(C)C(=O)OCC.[O-]C.N(C)(C)P(=O)(N(C)C)N(C)C.c1cccc(COc2ccc(O)cc2)c1,c1cccc(COc2ccc(OC(C)C(=O)OCC)cc2)c1,r_smiles,train-group-000227425,4
train-001036115,train,[Na+].CC(=O)O[BH-](OC(C)=O)OC(C)=O.CC(=O)O.COC(=O)c1ccsc1N.ClCCl.CC(C)C=O,COC(=O)c1ccsc1NCC(C)C,r_smiles,train-group-000207223,0
train-001036116,train,O=C(C)O.C(Cl)Cl.[Na+].O=C(C)O[BH-](OC(C)=O)OC(C)=O.O=CC(C)C.C(=O)(OC)c1ccsc1N,C(=O)(OC)c1ccsc1NCC(C)C,r_smiles,train-group-000207223,1
train-001036117,train,[Na+].ClCCl.O=CC(C)C.OC(C)=O.O([BH-](OC(C)=O)OC(C)=O)C(C)=O.C(=O)(OC)c1ccsc1N,C(=O)(OC)c1ccsc1NCC(C)C,r_smiles,train-group-000207223,2
train-001036118,train,[Na+].CC(C)C=O.O=C(C)O.C(Cl)Cl.O(C)C(=O)c1ccsc1N.O=C(C)O[BH-](OC(C)=O)OC(C)=O,O(C)C(=O)c1ccsc1NCC(C)C,r_smiles,train-group-000207223,3
train-001036119,train,s1ccc(C(=O)OC)c1N.CC(=O)O[BH-](OC(C)=O)OC(C)=O.C(C)(=O)O.[Na+].CC(C)C=O.ClCCl,s1ccc(C(=O)OC)c1NCC(C)C,r_smiles,train-group-000207223,4
train-001931515,train,c1ccncc1.O=S(=O)=O.CCN(CC)CC.O.CC(C)CC(NC(=O)c1ccc2ncccc2c1)C(=O)NC1CCC(C)N(S(=O)(=O)c2ccccn2)CC1O.CS(C)=O,CC(C)CC(NC(=O)c1ccc2ncccc2c1)C(=O)NC1CCC(C)N(S(=O)(=O)c2ccccn2)CC1=O,r_smiles,train-group-000386303,0
train-001931516,train,N(CC)(CC)CC.n1ccccc1.S(C)(C)=O.O.C(=O)(NC(CC(C)C)C(=O)NC1CCC(C)N(S(=O)(=O)c2ccccn2)CC1O)c1ccc2ncccc2c1.O=S(=O)=O,C(=O)(NC(CC(C)C)C(=O)NC1CCC(C)N(S(=O)(=O)c2ccccn2)CC1=O)c1ccc2ncccc2c1,r_smiles,train-group-000386303,1
train-001931517,train,O.CCN(CC)CC.CS(C)=O.n1ccccc1.O=S(=O)=O.O=S(=O)(c1ccccn1)N1CC(O)C(NC(=O)C(CC(C)C)NC(=O)c2ccc3ncccc3c2)CCC1C,O=S(=O)(c1ccccn1)N1CC(=O)C(NC(=O)C(CC(C)C)NC(=O)c2ccc3ncccc3c2)CCC1C,r_smiles,train-group-000386303,2
train-001931518,train,c1cccnc1.CCN(CC)CC.O.O=S(=O)(c1ccccn1)N1CC(O)C(NC(=O)C(CC(C)C)NC(=O)c2ccc3ncccc3c2)CCC1C.O=S(C)C.O=S(=O)=O,O=S(=O)(c1ccccn1)N1CC(=O)C(NC(=O)C(CC(C)C)NC(=O)c2ccc3ncccc3c2)CCC1C,r_smiles,train-group-000386303,3
train-001931519,train,O.CCN(CC)CC.O=S(=O)=O.O=S(=O)(c1ccccn1)N1CC(O)C(NC(=O)C(CC(C)C)NC(=O)c2ccc3ncccc3c2)CCC1C.c1ccncc1.CS(C)=O,O=S(=O)(c1ccccn1)N1CC(=O)C(NC(=O)C(CC(C)C)NC(=O)c2ccc3ncccc3c2)CCC1C,r_smiles,train-group-000386303,4
train-000474410,train,CS(=O)(=O)Nn1c(=O)[nH]c2cc([N+](=O)[O-])c(F)cc2c1=O.COCc1c[nH]cn1,CS(=O)(=O)Nn1c(=O)[nH]c2cc([N+](=O)[O-])c(-n3cnc(COC)c3)cc2c1=O,r_smiles,train-group-000094882,0
train-000474411,train,O=c1[nH]c2cc([N+](=O)[O-])c(F)cc2c(=O)n1NS(C)(=O)=O.[nH]1cnc(COC)c1,O=c1[nH]c2cc([N+](=O)[O-])c(-n3cnc(COC)c3)cc2c(=O)n1NS(C)(=O)=O,r_smiles,train-group-000094882,1
train-000474412,train,c1nc(COC)c[nH]1.O=c1[nH]c2cc([N+](=O)[O-])c(F)cc2c(=O)n1NS(C)(=O)=O,O=c1[nH]c2cc([N+](=O)[O-])c(-n3cnc(COC)c3)cc2c(=O)n1NS(C)(=O)=O,r_smiles,train-group-000094882,2
train-000474413,train,S(C)(=O)(=O)Nn1c(=O)[nH]c2cc([N+](=O)[O-])c(F)cc2c1=O.c1(COC)c[nH]cn1,S(C)(=O)(=O)Nn1c(=O)[nH]c2cc([N+](=O)[O-])c(-n3cnc(COC)c3)cc2c1=O,r_smiles,train-group-000094882,3
train-000474414,train,C(OC)c1c[nH]cn1.CS(=O)(=O)Nn1c(=O)[nH]c2cc([N+](=O)[O-])c(F)cc2c1=O,CS(=O)(=O)Nn1c(=O)[nH]c2cc([N+](=O)[O-])c(-n3cnc(COC)c3)cc2c1=O,r_smiles,train-group-000094882,4
train-001790665,train,CC(C)(C)OC(=O)c1ccc(CCc2ccccc2)cc1Nc1ccc(-c2ccccc2)cc1.ClCCl.O=C(O)C(F)(F)F,OC(=O)c1ccc(CCc2ccccc2)cc1Nc1ccc(-c2ccccc2)cc1,r_smiles,train-group-000358133,0
train-001790666,train,FC(F)(F)C(=O)O.ClCCl.c1(Nc2ccc(-c3ccccc3)cc2)cc(CCc2ccccc2)ccc1C(=O)OC(C)(C)C,c1(Nc2ccc(-c3ccccc3)cc2)cc(CCc2ccccc2)ccc1C(=O)O,r_smiles,train-group-000358133,1
train-001790667,train,C(F)(F)(F)C(=O)O.ClCCl.CC(C)(C)OC(=O)c1ccc(CCc2ccccc2)cc1Nc1ccc(-c2ccccc2)cc1,OC(=O)c1ccc(CCc2ccccc2)cc1Nc1ccc(-c2ccccc2)cc1,r_smiles,train-group-000358133,2
train-001790668,train,ClCCl.c1(Nc2ccc(-c3ccccc3)cc2)cc(CCc2ccccc2)ccc1C(=O)OC(C)(C)C.FC(F)(F)C(=O)O,c1(Nc2ccc(-c3ccccc3)cc2)cc(CCc2ccccc2)ccc1C(=O)O,r_smiles,train-group-000358133,3
train-001790669,train,FC(F)(F)C(=O)O.c1(CCc2ccc(C(=O)OC(C)(C)C)c(Nc3ccc(-c4ccccc4)cc3)c2)ccccc1.ClCCl,c1(CCc2ccc(C(=O)O)c(Nc3ccc(-c4ccccc4)cc3)c2)ccccc1,r_smiles,train-group-000358133,4
train-002050725,train,[I-].[Na+].[Na+].O=C([O-])[O-].Clc1cc(Nc2ncnc3sc4c(c23)CCc2nn(CCBr)cc2-4)ccc1OCc1ccccn1.CN(C)C=O.CN1CCNCC1.[Na+],Clc1cc(Nc2ncnc3sc4c(c23)CCc2nn(CCN3CCN(C)CC3)cc2-4)ccc1OCc1ccccn1,r_smiles,train-group-000410145,0
train-002050726,train,[Na+].C1CN(C)CCN1.[I-].[O-]C(=O)[O-].CN(C)C=O.[Na+].c1ccc(COc2ccc(Nc3ncnc4sc5c(c34)CCc3nn(CCBr)cc3-5)cc2Cl)nc1.[Na+],c1ccc(COc2ccc(Nc3ncnc4sc5c(c34)CCc3nn(CCN4CCN(C)CC4)cc3-5)cc2Cl)nc1,r_smiles,train-group-000410145,1
train-002050727,train,C(=O)N(C)C.c1c(Nc2ncnc3sc4c(c23)CCc2nn(CCBr)cc2-4)ccc(OCc2ccccn2)c1Cl.[Na+].[O-]C(=O)[O-].CN1CCNCC1.[Na+].[Na+].[I-],c1c(Nc2ncnc3sc4c(c23)CCc2nn(CCN3CCN(C)CC3)cc2-4)ccc(OCc2ccccn2)c1Cl,r_smiles,train-group-000410145,2
train-002050728,train,[Na+].[Na+].N1(C)CCNCC1.N(C)(C)C=O.[I-].[O-]C(=O)[O-].[Na+].n1ccccc1COc1ccc(Nc2ncnc3sc4c(c23)CCc2nn(CCBr)cc2-4)cc1Cl,n1ccccc1COc1ccc(Nc2ncnc3sc4c(c23)CCc2nn(CCN3CCN(C)CC3)cc2-4)cc1Cl,r_smiles,train-group-000410145,3
train-002050729,train,[Na+].[Na+].C(=O)N(C)C.C(Oc1ccc(Nc2ncnc3sc4c(c23)CCc2nn(CCBr)cc2-4)cc1Cl)c1ccccn1.[Na+].[I-].C1CN(C)CCN1.[O-]C(=O)[O-],C(Oc1ccc(Nc2ncnc3sc4c(c23)CCc2nn(CCN3CCN(C)CC3)cc2-4)cc1Cl)c1ccccn1,r_smiles,train-group-000410145,4
train-002038830,train,Nc1ncc(Br)s1.[K+].O=C([O-])[O-].CCOC(=O)CCS.CN(C)C=O.[K+].O,CCOC(=O)CCSc1cnc(N)s1,r_smiles,train-group-000407766,0
train-002038831,train,[K+].c1nc(N)sc1Br.C(=O)(CCS)OCC.[K+].O=C([O-])[O-].CN(C)C=O.O,C(=O)(CCSc1cnc(N)s1)OCC,r_smiles,train-group-000407766,1
train-002038832,train,O.C(=O)N(C)C.O=C([O-])[O-].[K+].C(C)OC(=O)CCS.[K+].c1(Br)cnc(N)s1,C(C)OC(=O)CCSc1cnc(N)s1,r_smiles,train-group-000407766,2
train-002038833,train,O.C(=O)([O-])[O-].Nc1ncc(Br)s1.[K+].[K+].CN(C)C=O.CCOC(=O)CCS,CCOC(=O)CCSc1cnc(N)s1,r_smiles,train-group-000407766,3
train-002038834,train,[O-]C(=O)[O-].O=CN(C)C.O.Brc1cnc(N)s1.[K+].C(=O)(CCS)OCC.[K+],C(=O)(CCSc1cnc(N)s1)OCC,r_smiles,train-group-000407766,4
train-000034430,train,O=[N+]([O-])c1ccc(Oc2c(Br)cnc3ccsc23)c(F)c1.Nc1ccc(Oc2nccc3cc[nH]c23)c(F)c1,Nc1ccc(Oc2c(Br)cnc3ccsc23)c(F)c1,r_smiles,train-group-000006886,0
train-000034431,train,c1cc(Oc2c(Br)cnc3ccsc23)c(F)cc1[N+](=O)[O-].c1(Oc2nccc3cc[nH]c23)ccc(N)cc1F,c1cc(Oc2c(Br)cnc3ccsc23)c(F)cc1N,r_smiles,train-group-000006886,1
train-000034432,train,c1cnc(Oc2ccc(N)cc2F)c2[nH]ccc12.c1cc([N+](=O)[O-])cc(F)c1Oc1c(Br)cnc2ccsc12,c1cc(N)cc(F)c1Oc1c(Br)cnc2ccsc12,r_smiles,train-group-000006886,2
train-000034433,train,c1(Oc2c(Br)cnc3ccsc23)ccc([N+](=O)[O-])cc1F.c1c[nH]c2c(Oc3ccc(N)cc3F)nccc12,c1(Oc2c(Br)cnc3ccsc23)ccc(N)cc1F,r_smiles,train-group-000006886,3
train-000034434,train,c12sccc1ncc(Br)c2Oc1ccc([N+](=O)[O-])cc1F.c1cc2cc[nH]c2c(Oc2ccc(N)cc2F)n1,c12sccc1ncc(Br)c2Oc1ccc(N)cc1F,r_smiles,train-group-000006886,4
train-001772110,train,CCO.Cl.CCC(=O)Nc1sc(Cl)cc1C(=O)c1ccccc1F,CNc1sc(Cl)cc1C(=O)c1ccccc1F,r_smiles,train-group-000354422,0
train-001772111,train,C(C)O.c1(C(=O)c2ccccc2F)cc(Cl)sc1NC(=O)CC.Cl,c1(C(=O)c2ccccc2F)cc(Cl)sc1NC,r_smiles,train-group-000354422,1
train-001772112,train,c1ccc(F)c(C(=O)c2cc(Cl)sc2NC(=O)CC)c1.Cl.OCC,c1ccc(F)c(C(=O)c2cc(Cl)sc2NC)c1,r_smiles,train-group-000354422,2
train-001772113,train,N(C(=O)CC)c1sc(Cl)cc1C(=O)c1ccccc1F.Cl.OCC,N(C)c1sc(Cl)cc1C(=O)c1ccccc1F,r_smiles,train-group-000354422,3
train-001772114,train,C(C)O.Cl.c1(C(=O)c2cc(Cl)sc2NC(=O)CC)ccccc1F,c1(C(=O)c2cc(Cl)sc2NC)ccccc1F,r_smiles,train-group-000354422,4
train-001461035,train,[Cs+].[Cs+].CN1CCCC1=O.COC(=O)C1CC(OS(=O)(=O)c2ccc(Br)cc2)CN1C(=O)OC(C)(C)C.CCOC(C)=O.O=C([O-])[O-].O.COc1ccc2cc(Br)c(=O)[nH]c2c1,COC(=O)C1CC(Oc2nc3cc(OC)ccc3cc2Br)CN1C(=O)OC(C)(C)C,r_smiles,train-group-000292207,0
train-001461036,train,[Cs+].c1(Br)ccc(S(=O)(=O)OC2CC(C(=O)OC)N(C(=O)OC(C)(C)C)C2)cc1.C1(=O)CCCN1C.[Cs+].CC(=O)OCC.[O-]C(=O)[O-].O.c1c(OC)ccc2cc(Br)c(=O)[nH]c12,C1(Oc2nc3cc(OC)ccc3cc2Br)CC(C(=O)OC)N(C(=O)OC(C)(C)C)C1,r_smiles,train-group-000292207,1
train-001461037,train,O=S(=O)(OC1CC(C(=O)OC)N(C(=O)OC(C)(C)C)C1)c1ccc(Br)cc1.C1CCC(=O)N1C.[Cs+].c12ccc(OC)cc1[nH]c(=O)c(Br)c2.[O-]C(=O)[O-].CC(=O)OCC.[Cs+].O,C1(Oc2nc3cc(OC)ccc3cc2Br)CC(C(=O)OC)N(C(=O)OC(C)(C)C)C1,r_smiles,train-group-000292207,2
train-001461038,train,CCOC(C)=O.[Cs+].C1CC(=O)N(C)C1.c1cc(OC)cc2[nH]c(=O)c(Br)cc12.[Cs+].O.c1cc(S(=O)(=O)OC2CC(C(=O)OC)N(C(=O)OC(C)(C)C)C2)ccc1Br.[O-]C(=O)[O-],C1(Oc2nc3cc(OC)ccc3cc2Br)CC(C(=O)OC)N(C(=O)OC(C)(C)C)C1,r_smiles,train-group-000292207,3
train-001461039,train,C1C(OS(=O)(=O)c2ccc(Br)cc2)CC(C(=O)OC)N1C(=O)OC(C)(C)C.C(=O)([O-])[O-].[Cs+].c1(=O)[nH]c2cc(OC)ccc2cc1Br.O.O(CC)C(C)=O.[Cs+].CN1CCCC1=O,C1C(Oc2nc3cc(OC)ccc3cc2Br)CC(C(=O)OC)N1C(=O)OC(C)(C)C,r_smiles,train-group-000292207,4
train-002137535,train,CCOC(=O)C=Cc1cccc(N)c1.O=C(O)c1cccc(-c2ccc(F)cc2)n1,C(=O)(Nc1cccc(C=CC(=O)OCC)c1)c1cccc(-c2ccc(F)cc2)n1,r_smiles,train-group-000427507,0
train-002137536,train,c1(C(=O)O)cccc(-c2ccc(F)cc2)n1.c1cc(N)cc(C=CC(=O)OCC)c1,c1(C(=O)Nc2cccc(C=CC(=O)OCC)c2)cccc(-c2ccc(F)cc2)n1,r_smiles,train-group-000427507,1
train-002137537,train,c1cc(C(=O)O)nc(-c2ccc(F)cc2)c1.C(C)OC(=O)C=Cc1cccc(N)c1,c1cc(C(=O)Nc2cccc(C=CC(=O)OCC)c2)nc(-c2ccc(F)cc2)c1,r_smiles,train-group-000427507,2
train-002137538,train,c1ccc(C(=O)O)nc1-c1ccc(F)cc1.C(=Cc1cccc(N)c1)C(=O)OCC,c1ccc(C(=O)Nc2cccc(C=CC(=O)OCC)c2)nc1-c1ccc(F)cc1,r_smiles,train-group-000427507,3
train-002137539,train,c1cc(F)ccc1-c1cccc(C(=O)O)n1.CCOC(=O)C=Cc1cccc(N)c1,c1cc(F)ccc1-c1cccc(C(=O)Nc2cccc(C=CC(=O)OCC)c2)n1,r_smiles,train-group-000427507,4
train-000482200,train,CCc1ccc(Cc2cc(Br)c(OCCO)cc2Cl)cc1.[H-].C=CCBr.CN(C)C=O.[Na+],CCc1ccc(Cc2cc(Br)c(OCCOCC=C)cc2Cl)cc1,r_smiles,train-group-000096440,0
train-000482201,train,[Na+].CCc1ccc(Cc2cc(Br)c(OCCO)cc2Cl)cc1.[H-].BrCC=C.O=CN(C)C,CCc1ccc(Cc2cc(Br)c(OCCOCC=C)cc2Cl)cc1,r_smiles,train-group-000096440,1
train-000482202,train,c1(Cc2ccc(CC)cc2)cc(Br)c(OCCO)cc1Cl.[H-].C=CCBr.N(C)(C)C=O.[Na+],c1(Cc2ccc(CC)cc2)cc(Br)c(OCCOCC=C)cc1Cl,r_smiles,train-group-000096440,2
train-000482203,train,c1(Cc2cc(Br)c(OCCO)cc2Cl)ccc(CC)cc1.[H-].[Na+].C(=O)N(C)C.C(Br)C=C,c1(Cc2cc(Br)c(OCCOCC=C)cc2Cl)ccc(CC)cc1,r_smiles,train-group-000096440,3
train-000482204,train,[Na+].[H-].c1cc(CC)ccc1Cc1cc(Br)c(OCCO)cc1Cl.C=CCBr.C(=O)N(C)C,c1cc(CC)ccc1Cc1cc(Br)c(OCCOCC=C)cc1Cl,r_smiles,train-group-000096440,4
train-000283015,train,O=P(Cl)(Cl)Cl.NC(=O)CCc1ccncc1,N#CCCc1ccncc1,r_smiles,train-group-000056603,0
train-000283016,train,ClP(=O)(Cl)Cl.c1cc(CCC(N)=O)ccn1,c1cc(CCC#N)ccn1,r_smiles,train-group-000056603,1
train-000283017,train,ClP(=O)(Cl)Cl.O=C(N)CCc1ccncc1,C(#N)CCc1ccncc1,r_smiles,train-group-000056603,2
train-000283018,train,ClP(=O)(Cl)Cl.C(N)(=O)CCc1ccncc1,C(#N)CCc1ccncc1,r_smiles,train-group-000056603,3
train-000283019,train,ClP(=O)(Cl)Cl.c1cnccc1CCC(N)=O,c1cnccc1CCC#N,r_smiles,train-group-000056603,4
train-000854040,train,Cl.CC(C)(C)OC(=O)C(N)C1NC(C(=O)OCc2ccccc2)C2(CCOCC2)S1.C[N+](=O)[O-],Cl.OC(=O)C(N)C1NC(C(=O)OCc2ccccc2)C2(CCOCC2)S1,r_smiles,train-group-000170808,0
train-000854041,train,Cl.O=C(OCc1ccccc1)C1NC(C(N)C(=O)OC(C)(C)C)SC12CCOCC2.C[N+](=O)[O-],Cl.O=C(OCc1ccccc1)C1NC(C(N)C(=O)O)SC12CCOCC2,r_smiles,train-group-000170808,1
train-000854042,train,Cl.[N+](C)(=O)[O-].c1cccc(COC(=O)C2NC(C(N)C(=O)OC(C)(C)C)SC23CCOCC3)c1,Cl.c1cccc(COC(=O)C2NC(C(N)C(=O)O)SC23CCOCC3)c1,r_smiles,train-group-000170808,2
train-000854043,train,[N+](C)(=O)[O-].C(C)(C)(C)OC(=O)C(N)C1NC(C(=O)OCc2ccccc2)C2(CCOCC2)S1.Cl,OC(=O)C(N)C1NC(C(=O)OCc2ccccc2)C2(CCOCC2)S1.Cl,r_smiles,train-group-000170808,3
train-000854044,train,O=[N+](C)[O-].Cl.C1COCCC12SC(C(N)C(=O)OC(C)(C)C)NC2C(=O)OCc1ccccc1,Cl.C1COCCC12SC(C(N)C(=O)O)NC2C(=O)OCc1ccccc1,r_smiles,train-group-000170808,4
train-001694350,train,c1ccc(P(c2ccccc2)c2ccccc2)cc1.O=C([O-])[O-].[Na+].[Pd+2].CC(=O)[O-].OB(O)c1ccccc1F.[Na+].Cc1ccccc1.CCOC(=O)CCc1ccc(Br)nc1.CC(=O)[O-].O.CCO,CCOC(=O)CCc1ccc(-c2ccccc2F)nc1,r_smiles,train-group-000338870,0
train-001694351,train,[Na+].[Pd+2].c1cccc(P(c2ccccc2)c2ccccc2)c1.O.OCC.[Na+].CC(=O)[O-].C(=O)([O-])[O-].Cc1ccccc1.OB(O)c1ccccc1F.C(C)(=O)[O-].c1nc(Br)ccc1CCC(=O)OCC,c1nc(-c2ccccc2F)ccc1CCC(=O)OCC,r_smiles,train-group-000338870,1
train-001694352,train,C(=O)(CCc1ccc(Br)nc1)OCC.[Pd+2].[Na+].CCO.O=C(C)[O-].Cc1ccccc1.[Na+].c1cccc(P(c2ccccc2)c2ccccc2)c1.B(O)(O)c1ccccc1F.O=C([O-])[O-].O.C(C)(=O)[O-],C(=O)(CCc1ccc(-c2ccccc2F)nc1)OCC,r_smiles,train-group-000338870,2
train-001694353,train,[Na+].[Na+].C(C)(=O)[O-].c1ccccc1C.O=C(C)[O-].c1cccc(P(c2ccccc2)c2ccccc2)c1.C(CC(=O)OCC)c1ccc(Br)nc1.OB(O)c1ccccc1F.[O-]C(=O)[O-].C(C)O.O.[Pd+2],C(CC(=O)OCC)c1ccc(-c2ccccc2F)nc1,r_smiles,train-group-000338870,3
train-001694354,train,[Pd+2].OCC.c1cccc(P(c2ccccc2)c2ccccc2)c1.B(O)(O)c1ccccc1F.CC(=O)[O-].O.[Na+].[Na+].[O-]C(=O)[O-].O=C(C)[O-].O=C(CCc1ccc(Br)nc1)OCC.c1ccccc1C,O=C(CCc1ccc(-c2ccccc2F)nc1)OCC,r_smiles,train-group-000338870,4
train-000683185,train,CCN(CC)CC.O=C(Cl)Cc1ccccc1.[Na+].O.C1CCOC1.Nc1n[nH]c(-c2ccc(F)cc2)c1-c1ccncc1.[OH-].CO,N(C(=O)Cc1ccccc1)c1n[nH]c(-c2ccc(F)cc2)c1-c1ccncc1,r_smiles,train-group-000136637,0
train-000683186,train,[OH-].c1(-c2ccc(F)cc2)[nH]nc(N)c1-c1ccncc1.c1cccc(CC(=O)Cl)c1.O.C1CCOC1.CO.C(C)N(CC)CC.[Na+],c1(-c2ccc(F)cc2)[nH]nc(NC(=O)Cc2ccccc2)c1-c1ccncc1,r_smiles,train-group-000136637,1
train-000683187,train,c1cccc(CC(=O)Cl)c1.[OH-].n1ccc(-c2c(N)n[nH]c2-c2ccc(F)cc2)cc1.O1CCCC1.[Na+].C(C)N(CC)CC.OC.O,n1ccc(-c2c(NC(=O)Cc3ccccc3)n[nH]c2-c2ccc(F)cc2)cc1,r_smiles,train-group-000136637,2
train-000683188,train,c1(-c2ccncc2)c(N)n[nH]c1-c1ccc(F)cc1.[OH-].C1CCCO1.CCN(CC)CC.CO.O.[Na+].c1ccccc1CC(=O)Cl,c1(-c2ccncc2)c(NC(=O)Cc2ccccc2)n[nH]c1-c1ccc(F)cc1,r_smiles,train-group-000136637,3
train-000683189,train,[OH-].C(=O)(Cl)Cc1ccccc1.c1(-c2ccc(F)cc2)[nH]nc(N)c1-c1ccncc1.N(CC)(CC)CC.O.C1CCOC1.[Na+].OC,c1(-c2ccc(F)cc2)[nH]nc(NC(=O)Cc2ccccc2)c1-c1ccncc1,r_smiles,train-group-000136637,4
train-000780905,train,NS(=O)(=O)c1cc(Br)c(F)cc1F.C#Cc1cnn2c(C(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,C(#Cc1cnn2c(C(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12)c1cc(S(N)(=O)=O)c(F)cc1F,r_smiles,train-group-000156181,0
train-000780906,train,n1c(-c2ccc(C(F)(F)F)cc2)cc(C(F)F)n2ncc(C#C)c12.c1(F)cc(F)c(Br)cc1S(N)(=O)=O,n1c(-c2ccc(C(F)(F)F)cc2)cc(C(F)F)n2ncc(C#Cc3cc(S(N)(=O)=O)c(F)cc3F)c12,r_smiles,train-group-000156181,1
train-000780907,train,c1c(Br)c(F)cc(F)c1S(N)(=O)=O.FC(F)(F)c1ccc(-c2cc(C(F)F)n3ncc(C#C)c3n2)cc1,FC(F)(F)c1ccc(-c2cc(C(F)F)n3ncc(C#Cc4cc(S(N)(=O)=O)c(F)cc4F)c3n2)cc1,r_smiles,train-group-000156181,2
train-000780908,train,FC(F)c1cc(-c2ccc(C(F)(F)F)cc2)nc2c(C#C)cnn12.O=S(N)(=O)c1cc(Br)c(F)cc1F,FC(F)c1cc(-c2ccc(C(F)(F)F)cc2)nc2c(C#Cc3cc(S(N)(=O)=O)c(F)cc3F)cnn12,r_smiles,train-group-000156181,3
train-000780909,train,O=S(N)(=O)c1cc(Br)c(F)cc1F.c1cc(-c2cc(C(F)F)n3ncc(C#C)c3n2)ccc1C(F)(F)F,c1cc(-c2cc(C(F)F)n3ncc(C#Cc4cc(S(N)(=O)=O)c(F)cc4F)c3n2)ccc1C(F)(F)F,r_smiles,train-group-000156181,4
train-000157220,train,ClCCl.O=C(O)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccccc2Cl)n1.O=C(Cl)C(=O)Cl,C(=O)(Cl)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccccc2Cl)n1,r_smiles,train-group-000031444,0
train-000157221,train,ClCCl.c1(Cl)cc(Cl)ccc1-c1nc(C(=O)O)nn1-c1ccccc1Cl.O=C(Cl)C(=O)Cl,c1(Cl)cc(Cl)ccc1-c1nc(C(=O)Cl)nn1-c1ccccc1Cl,r_smiles,train-group-000031444,1
train-000157222,train,n1c(C(=O)O)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1Cl.C(Cl)Cl.ClC(=O)C(=O)Cl,n1c(C(=O)Cl)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1Cl,r_smiles,train-group-000031444,2
train-000157223,train,ClC(=O)C(=O)Cl.ClCCl.c1(-n2nc(C(=O)O)nc2-c2ccc(Cl)cc2Cl)ccccc1Cl,c1(-n2nc(C(=O)Cl)nc2-c2ccc(Cl)cc2Cl)ccccc1Cl,r_smiles,train-group-000031444,3
train-000157224,train,c1(Cl)ccc(-c2nc(C(=O)O)nn2-c2ccccc2Cl)c(Cl)c1.ClC(=O)C(=O)Cl.C(Cl)Cl,c1(Cl)ccc(-c2nc(C(=O)Cl)nn2-c2ccccc2Cl)c(Cl)c1,r_smiles,train-group-000031444,4
train-002008970,train,CCOC(=O)c1[se]c2ncccc2c1N=NN(C)C.O.CO.[Na+].Cl.[OH-],OC(=O)c1[se]c2ncccc2c1N=NN(C)C,r_smiles,train-group-000401794,0
train-002008971,train,[se]1c(C(=O)OCC)c(N=NN(C)C)c2cccnc12.[Na+].[OH-].O.OC.Cl,[se]1c(C(=O)O)c(N=NN(C)C)c2cccnc12,r_smiles,train-group-000401794,1
train-002008972,train,c1cnc2[se]c(C(=O)OCC)c(N=NN(C)C)c2c1.CO.Cl.[Na+].O.[OH-],c1cnc2[se]c(C(=O)O)c(N=NN(C)C)c2c1,r_smiles,train-group-000401794,2
train-002008973,train,n1cccc2c(N=NN(C)C)c(C(=O)OCC)[se]c12.[OH-].O.[Na+].Cl.CO,n1cccc2c(N=NN(C)C)c(C(=O)O)[se]c12,r_smiles,train-group-000401794,3
train-002008974,train,c12ncccc1c(N=NN(C)C)c(C(=O)OCC)[se]2.Cl.CO.[Na+].[OH-].O,c12ncccc1c(N=NN(C)C)c(C(=O)O)[se]2,r_smiles,train-group-000401794,4
train-002127660,train,O=C(c1ccc(-n2cncn2)cc1)N1CCC(NCc2ccccc2)CC1.[Na+].C=O.[BH3-]C#N.CO.CC(=O)O,O=C(c1ccc(-n2cncn2)cc1)N1CCC(N(C)Cc2ccccc2)CC1,r_smiles,train-group-000425532,0
train-002127661,train,C1(NCc2ccccc2)CCN(C(=O)c2ccc(-n3cncn3)cc2)CC1.C=O.[Na+].OC.N#C[BH3-].O=C(C)O,C1(N(C)Cc2ccccc2)CCN(C(=O)c2ccc(-n3cncn3)cc2)CC1,r_smiles,train-group-000425532,1
train-002127662,train,[Na+].O=C.CO.C([BH3-])#N.O=C(C)O.c1cc(C(=O)N2CCC(NCc3ccccc3)CC2)ccc1-n1cncn1,c1cc(C(=O)N2CCC(N(C)Cc3ccccc3)CC2)ccc1-n1cncn1,r_smiles,train-group-000425532,2
train-002127663,train,N1(C(=O)c2ccc(-n3cncn3)cc2)CCC(NCc2ccccc2)CC1.C(C)(=O)O.C=O.[Na+].[BH3-]C#N.CO,N1(C(=O)c2ccc(-n3cncn3)cc2)CCC(N(C)Cc2ccccc2)CC1,r_smiles,train-group-000425532,3
train-002127664,train,[Na+].CO.O=C.c1cccc(CNC2CCN(C(=O)c3ccc(-n4cncn4)cc3)CC2)c1.N#C[BH3-].O=C(C)O,c1cccc(CN(C)C2CCN(C(=O)c3ccc(-n4cncn4)cc3)CC2)c1,r_smiles,train-group-000425532,4
